tempo_h,0_871,1_860,2_806,3_789,4_707,5_698,6_834,7_852,8_922,9_910
1970-01-01 06:46:40.000000000,860.34,853.53,792.59,789.69,695.88,682.93,818.22,834.55,881.41,877.45
1970-01-01 06:48:20.000000001,858.42,856.53,793.05,785.53,696.55,682.85,824.19,834.62,885.07,880.42
1970-01-01 06:49:59.999999998,851.69,852.81,792.56,785.91,694.18,683.78,821.0,837.73,881.59,870.03
1970-01-01 06:51:39.999999999,852.29,852.79,790.38,783.98,689.95,681.77,814.92,837.38,884.95,873.13
1970-01-01 06:53:20.000000000,857.71,848.24,791.09,782.68,692.03,685.48,818.4,834.62,884.31,881.94
1970-01-01 06:55:00.000000001,856.53,855.77,794.09,785.25,692.57,681.57,818.58,842.36,881.35,881.77
1970-01-01 06:56:39.999999998,852.2,854.37,792.59,779.29,691.14,683.44,821.8,838.33,891.82,877.3
1970-01-01 06:58:19.999999999,854.83,852.33,796.91,786.36,692.15,679.34,826.24,837.61,888.3,874.48
1970-01-01 07:00:00.000000000,860.75,856.58,793.56,788.19,693.75,680.84,825.25,837.61,893.36,869.57
1970-01-01 07:01:40.000000000,859.39,858.41,792.62,788.66,689.13,679.83,826.0,837.02,887.4,874.26
1970-01-01 07:03:20.000000001,854.77,855.28,794.65,791.85,690.4,680.6,823.7,840.09,884.62,873.45
1970-01-01 07:04:59.999999998,859.04,859.4,787.41,784.71,690.39,678.44,831.71,838.73,890.18,870.92
1970-01-01 07:06:39.999999999,855.58,857.06,787.78,785.76,693.95,675.96,829.7,836.03,886.11,869.69
1970-01-01 07:08:20.000000000,856.47,860.25,794.57,786.28,687.96,680.0,833.53,832.02,893.57,871.02
1970-01-01 07:10:00.000000001,858.01,849.69,797.66,781.05,695.03,683.58,828.74,835.58,885.71,876.25
1970-01-01 07:11:39.999999998,854.51,846.48,796.79,790.45,692.6,680.95,824.36,831.13,882.92,875.88
1970-01-01 07:13:19.999999999,861.18,849.21,795.68,783.13,687.1,678.96,826.72,831.12,885.66,872.49
1970-01-01 07:15:00.000000000,852.95,848.09,798.61,789.85,686.3,676.46,818.17,835.08,887.58,872.7
1970-01-01 07:16:40.000000000,853.83,849.84,798.92,790.2,691.53,676.97,820.92,837.03,886.63,872.17
1970-01-01 07:18:20.000000001,853.14,844.43,799.62,793.88,688.84,680.43,824.79,834.17,877.49,874.2
1970-01-01 07:19:59.999999998,856.01,843.8,797.36,792.48,689.66,684.19,814.5,834.66,888.36,871.71
1970-01-01 07:21:39.999999999,857.83,840.42,803.73,792.22,691.14,686.32,816.46,833.14,885.0,867.68
1970-01-01 07:23:20.000000000,850.1,845.72,800.44,793.59,691.7,682.53,814.02,836.45,881.37,862.92
1970-01-01 07:25:00.000000001,853.23,842.63,797.94,794.51,693.33,682.23,810.31,838.16,885.35,868.33
1970-01-01 07:26:39.999999998,850.14,845.25,801.73,791.04,697.32,686.2,812.98,831.51,883.04,867.38
1970-01-01 07:28:19.999999999,849.01,845.65,794.5,793.63,696.78,684.24,813.2,832.13,888.65,871.06
1970-01-01 07:30:00.000000000,849.0,845.28,797.11,791.5,688.57,687.78,822.32,826.22,884.8,867.3
1970-01-01 07:31:40.000000000,852.75,843.05,798.86,790.64,691.82,682.43,820.19,824.56,887.77,869.54
1970-01-01 07:33:20.000000001,854.6,844.33,799.5,780.09,689.85,684.79,813.6,823.04,887.3,871.64
1970-01-01 07:34:59.999999998,858.32,844.45,799.57,785.58,686.83,686.9,812.12,832.45,883.23,869.72
1970-01-01 07:36:39.999999999,854.96,845.38,803.9,785.39,684.79,680.72,814.58,829.06,896.19,865.91
1970-01-01 07:38:20.000000000,845.96,837.28,798.69,783.25,683.98,679.09,815.62,827.61,888.68,862.0
1970-01-01 07:40:00.000000001,855.22,833.53,796.17,785.71,682.29,687.16,817.78,824.08,886.8,870.5
1970-01-01 07:41:39.999999998,848.45,833.5,792.24,786.79,689.15,686.46,814.0,829.61,891.75,867.19
1970-01-01 07:43:19.999999999,849.0,841.37,791.86,780.78,685.88,683.1,816.73,824.93,887.71,865.57
1970-01-01 07:45:00.000000000,850.45,841.08,787.34,784.35,687.6,684.55,814.38,826.49,881.16,866.36
1970-01-01 07:46:40.000000000,853.06,836.35,797.9,790.75,688.89,684.82,809.88,822.87,889.41,867.06
1970-01-01 07:48:20.000000001,845.34,829.57,790.65,780.0,685.0,681.78,815.91,818.23,886.85,870.3
1970-01-01 07:49:59.999999998,849.25,842.8,796.23,781.36,683.39,683.06,817.72,815.45,886.49,867.29
1970-01-01 07:51:39.999999999,849.58,835.59,789.35,775.37,684.43,684.9,813.28,820.44,879.75,865.85
1970-01-01 07:53:20.000000000,850.91,838.81,795.63,775.87,684.61,680.63,814.2,817.84,888.75,866.4
1970-01-01 07:55:00.000000001,849.66,835.78,791.31,777.84,689.04,681.93,818.51,828.7,887.69,865.48
1970-01-01 07:56:39.999999998,852.29,839.85,793.54,785.99,680.05,679.44,815.19,817.61,895.05,869.14
1970-01-01 07:58:19.999999999,850.05,837.31,785.19,779.32,684.83,676.98,818.73,823.18,891.4,865.37
1970-01-01 08:00:00.000000000,845.25,839.99,792.09,779.38,683.3,683.73,819.51,817.86,886.83,871.94
1970-01-01 08:01:40.000000000,850.33,840.64,785.61,774.11,684.7,684.03,826.34,818.21,897.45,861.95
1970-01-01 08:03:20.000000001,849.59,835.99,788.91,782.22,687.37,684.03,821.22,819.56,896.54,867.24
1970-01-01 08:04:59.999999998,847.43,834.17,788.22,777.54,680.81,679.18,818.69,819.61,891.25,863.5
1970-01-01 08:06:39.999999999,852.11,838.39,786.88,777.58,685.44,680.27,818.72,821.5,894.0,871.5
1970-01-01 08:08:20.000000000,851.56,838.18,787.12,775.67,683.39,678.06,819.8,818.02,895.01,867.77
1970-01-01 08:10:00.000000001,849.59,842.48,789.21,781.19,685.44,679.11,826.0,820.11,895.26,860.1
1970-01-01 08:11:39.999999998,848.95,838.3,790.5,780.93,686.58,681.8,827.81,819.6,890.47,869.48
1970-01-01 08:13:19.999999999,858.22,840.6,787.73,779.96,683.94,677.84,827.72,816.33,897.59,860.64
1970-01-01 08:15:00.000000000,850.46,836.19,787.0,776.87,685.79,677.58,827.56,823.1,890.57,864.73
1970-01-01 08:16:40.000000000,846.26,836.26,783.47,774.27,682.19,677.71,822.24,818.43,886.0,860.01
1970-01-01 08:18:20.000000001,842.38,840.62,782.76,769.6,682.5,676.09,821.98,811.12,892.5,869.87
1970-01-01 08:19:59.999999998,848.22,840.8,786.3,769.65,682.33,682.9,821.73,815.49,889.34,864.7
1970-01-01 08:21:39.999999999,848.63,842.0,784.4,770.71,690.03,688.6,816.7,811.48,890.96,861.02
1970-01-01 08:23:20.000000000,850.46,837.71,781.69,768.93,686.67,686.43,815.48,812.05,895.93,858.52
1970-01-01 08:25:00.000000001,848.73,834.27,783.11,767.81,685.69,686.73,820.34,818.38,891.07,861.57
1970-01-01 08:26:39.999999998,849.95,833.55,786.03,770.56,680.32,682.69,815.49,814.56,892.18,862.77
1970-01-01 08:28:19.999999999,844.81,832.02,781.92,765.98,681.69,684.35,816.1,815.91,892.61,862.72
1970-01-01 08:30:00.000000000,854.27,833.65,786.74,766.47,685.49,686.59,816.38,816.95,896.5,858.47
1970-01-01 08:31:40.000000000,845.87,827.36,787.3,765.58,684.37,680.89,814.52,810.47,892.84,859.15
1970-01-01 08:33:20.000000001,845.28,830.02,788.35,773.22,686.67,679.75,812.54,813.7,889.36,869.58
1970-01-01 08:34:59.999999998,844.65,834.07,786.4,773.64,689.7,683.67,818.74,814.49,891.92,862.57
1970-01-01 08:36:39.999999999,843.85,831.66,784.05,769.16,691.15,685.52,812.92,815.29,897.15,863.27
1970-01-01 08:38:20.000000000,849.84,831.05,791.68,771.2,691.22,682.47,810.06,809.59,895.11,862.16
1970-01-01 08:40:00.000000001,846.88,832.07,783.37,772.61,687.92,683.76,813.94,811.84,892.35,857.61
1970-01-01 08:41:39.999999998,848.36,835.93,787.17,769.23,691.42,674.07,814.22,816.54,888.03,861.43
1970-01-01 08:43:19.999999999,853.41,835.84,791.48,774.25,691.75,680.28,813.68,816.34,887.16,863.04
1970-01-01 08:45:00.000000000,852.21,840.43,789.12,775.57,687.77,682.64,812.89,815.81,893.79,860.62
1970-01-01 08:46:40.000000000,856.13,846.08,792.17,773.53,689.83,678.11,818.98,814.34,896.31,854.75
1970-01-01 08:48:20.000000001,854.11,845.32,791.02,768.53,690.03,677.07,812.07,811.72,892.69,861.42
1970-01-01 08:49:59.999999998,854.17,841.96,785.65,771.99,690.54,677.22,810.81,814.8,888.81,858.97
1970-01-01 08:51:39.999999999,854.99,837.78,792.8,771.08,686.04,676.2,811.92,817.79,888.24,863.29
1970-01-01 08:53:20.000000000,853.67,846.43,791.51,775.06,690.16,675.95,810.43,821.21,891.16,862.0
1970-01-01 08:55:00.000000001,854.79,839.27,796.83,774.7,689.75,673.6,812.02,816.93,888.19,862.46
1970-01-01 08:56:39.999999998,853.29,846.32,791.32,776.33,689.64,672.57,816.64,819.37,892.34,860.94
1970-01-01 08:58:19.999999999,857.24,847.1,792.16,766.15,690.0,670.3,810.33,814.63,896.01,860.49
1970-01-01 09:00:00.000000000,853.1,846.12,794.06,769.93,691.09,676.55,811.98,815.58,894.61,864.02
1970-01-01 09:01:40.000000000,855.65,838.2,791.94,768.56,687.13,675.13,807.77,817.04,890.23,861.2
1970-01-01 09:03:20.000000001,853.79,842.34,794.71,765.01,687.89,674.33,814.4,816.01,887.18,865.72
1970-01-01 09:04:59.999999998,856.64,844.89,800.97,766.65,688.84,671.74,814.43,811.16,894.76,860.96
1970-01-01 09:06:39.999999999,852.88,842.16,794.4,769.38,685.84,673.94,815.02,814.49,894.75,860.06
1970-01-01 09:08:20.000000000,848.53,840.33,793.65,767.86,679.3,669.19,811.92,819.59,893.95,863.47
1970-01-01 09:10:00.000000001,854.9,843.83,788.29,763.69,684.64,668.25,814.37,811.39,893.62,865.45
1970-01-01 09:11:39.999999998,855.89,841.1,789.61,769.64,681.39,668.55,818.27,815.06,889.23,861.61
1970-01-01 09:13:19.999999999,856.12,835.49,791.8,764.55,682.74,672.4,815.79,811.58,884.66,859.86
1970-01-01 09:15:00.000000000,855.42,839.99,792.79,771.4,678.39,672.15,817.51,808.83,892.5,858.28
1970-01-01 09:16:40.000000000,850.22,839.39,784.75,760.0,684.23,674.84,814.82,812.16,888.03,860.92
1970-01-01 09:18:20.000000001,851.94,840.17,786.81,769.68,682.18,672.91,811.29,815.75,882.86,859.61
1970-01-01 09:19:59.999999998,852.37,834.98,786.07,765.09,678.58,673.77,818.85,813.35,884.28,861.68
1970-01-01 09:21:39.999999999,850.48,832.36,790.27,763.44,680.68,669.17,822.85,815.49,882.37,856.88
1970-01-01 09:23:20.000000000,848.84,828.9,784.18,761.38,675.81,674.17,818.12,819.26,886.84,857.0
1970-01-01 09:25:00.000000001,854.96,836.01,788.23,761.54,681.6,672.25,820.85,819.17,884.65,864.48
1970-01-01 09:26:39.999999998,852.67,831.72,786.08,760.83,682.8,672.4,819.8,816.16,889.63,859.63
1970-01-01 09:28:19.999999999,852.94,831.95,783.59,756.53,684.18,671.99,825.31,813.99,887.89,862.39
1970-01-01 09:30:00.000000000,849.15,831.3,790.55,761.85,681.36,669.68,822.12,811.87,885.48,856.58
1970-01-01 09:31:40.000000000,854.27,834.25,783.88,765.81,680.65,666.95,817.6,815.99,885.34,862.05
1970-01-01 09:33:20.000000001,846.51,832.55,786.42,758.41,679.12,672.72,818.34,819.08,881.68,858.58
1970-01-01 09:34:59.999999998,850.86,837.35,788.81,759.72,686.36,676.11,818.23,809.51,884.04,860.79
1970-01-01 09:36:39.999999999,839.98,840.38,782.9,755.72,688.28,675.85,823.8,814.1,887.5,854.28
1970-01-01 09:38:20.000000000,845.16,842.72,781.93,761.97,690.75,675.92,816.28,813.88,881.33,862.03
1970-01-01 09:40:00.000000001,850.78,837.33,783.21,750.02,684.72,671.55,825.62,818.06,883.18,859.59
1970-01-01 09:41:39.999999998,846.74,839.05,780.96,749.99,683.44,674.07,822.06,816.15,884.1,863.23
1970-01-01 09:43:19.999999999,841.56,838.8,782.89,756.54,688.44,678.22,825.17,814.83,886.0,862.19
1970-01-01 09:45:00.000000000,845.02,835.34,783.61,766.08,684.49,675.69,816.96,814.52,883.52,864.23
1970-01-01 09:46:40.000000000,842.43,838.41,782.99,759.05,682.75,678.25,823.73,814.18,889.11,856.99
1970-01-01 09:48:20.000000001,841.49,838.01,776.38,758.17,683.19,676.32,819.69,815.83,880.54,861.08
1970-01-01 09:49:59.999999998,843.45,836.49,779.18,757.57,685.94,673.04,815.94,815.62,885.56,857.26
1970-01-01 09:51:39.999999999,841.97,833.88,780.42,753.66,681.15,673.9,815.12,809.77,883.43,858.7
1970-01-01 09:53:20.000000000,842.13,829.86,785.43,758.95,682.48,671.49,818.8,818.48,885.46,861.03
1970-01-01 09:55:00.000000001,840.75,825.28,778.19,752.18,684.19,679.51,820.04,810.84,883.7,864.62
1970-01-01 09:56:39.999999998,842.73,829.96,781.9,755.29,681.13,676.63,821.84,811.37,886.11,862.31
1970-01-01 09:58:19.999999999,844.95,832.59,784.4,760.54,681.11,674.9,817.29,811.96,882.73,865.21
1970-01-01 10:00:00.000000000,850.11,826.14,782.14,755.7,685.41,678.51,821.81,813.43,884.1,862.5
1970-01-01 10:01:40.000000000,843.95,831.15,779.1,757.93,679.23,672.64,813.58,812.75,885.5,859.18
1970-01-01 10:03:20.000000001,844.73,827.77,787.87,763.49,687.07,675.15,809.42,815.01,878.8,862.34
1970-01-01 10:04:59.999999998,838.95,826.08,784.93,758.5,679.43,680.34,810.43,812.78,883.61,862.79
1970-01-01 10:06:39.999999999,844.53,825.55,779.97,757.44,687.98,673.45,806.07,811.12,876.2,865.36
1970-01-01 10:08:20.000000000,841.07,820.68,786.38,759.04,690.11,677.72,811.2,809.95,876.57,869.18
1970-01-01 10:10:00.000000001,843.02,823.32,786.46,754.88,687.22,677.88,804.73,813.38,883.79,865.49
1970-01-01 10:11:39.999999998,841.68,821.87,782.92,751.31,684.01,680.09,809.69,810.35,883.71,856.83
1970-01-01 10:13:19.999999999,835.57,820.4,785.56,754.67,682.99,674.47,805.43,802.61,879.27,858.93
1970-01-01 10:15:00.000000000,842.51,822.51,785.87,757.8,687.39,675.75,811.28,813.82,879.42,865.92
1970-01-01 10:16:40.000000000,836.72,824.0,781.89,754.85,686.19,672.76,803.06,811.77,877.93,860.46
1970-01-01 10:18:20.000000001,838.54,817.0,779.74,753.8,688.58,677.41,804.56,815.92,880.19,858.59
1970-01-01 10:19:59.999999998,842.13,822.73,787.75,751.77,682.76,678.08,804.66,813.14,879.76,861.34
1970-01-01 10:21:39.999999999,837.78,820.86,780.24,753.17,684.59,673.81,803.03,806.74,881.79,864.16
1970-01-01 10:23:20.000000000,838.16,821.12,783.3,752.15,691.74,673.98,814.13,809.63,877.71,869.22
1970-01-01 10:25:00.000000001,838.63,826.59,780.91,760.18,683.95,679.16,806.89,807.21,879.74,862.01
1970-01-01 10:26:39.999999998,834.97,816.74,782.84,758.47,685.79,679.4,804.29,809.47,877.38,865.23
1970-01-01 10:28:19.999999999,839.46,817.87,780.96,758.12,684.36,673.34,804.44,810.88,878.66,860.63
1970-01-01 10:30:00.000000000,834.51,824.0,778.27,756.37,685.81,675.77,801.76,807.45,873.54,857.78
1970-01-01 10:31:40.000000000,841.03,823.91,780.37,758.24,683.26,674.13,797.87,809.4,880.02,856.57
1970-01-01 10:33:20.000000001,846.02,818.63,784.11,758.82,684.99,677.51,803.18,810.91,877.6,854.87
1970-01-01 10:34:59.999999998,841.74,820.79,783.16,757.49,685.54,677.72,802.09,805.7,867.76,861.7
1970-01-01 10:36:39.999999999,837.36,822.47,783.85,757.58,679.01,674.57,801.85,808.37,877.99,862.61
1970-01-01 10:38:20.000000000,841.99,823.0,779.81,765.76,677.22,676.08,807.58,800.69,873.31,861.99
1970-01-01 10:40:00.000000001,837.5,822.02,785.11,762.47,680.23,678.77,801.64,808.37,869.52,859.63
1970-01-01 10:41:39.999999998,842.27,828.71,778.37,761.26,680.78,676.49,800.14,812.68,874.18,859.35
1970-01-01 10:43:19.999999999,839.67,826.87,778.68,755.25,681.7,679.04,809.0,809.55,872.21,854.11
1970-01-01 10:45:00.000000000,838.24,819.39,779.88,760.36,677.1,669.83,797.82,810.62,878.26,862.03
1970-01-01 10:46:40.000000000,840.06,821.43,779.77,757.57,677.17,676.23,799.97,807.85,878.35,863.23
1970-01-01 10:48:20.000000001,846.16,825.24,778.6,760.33,679.67,671.62,804.1,812.34,874.33,862.17
1970-01-01 10:49:59.999999998,847.07,822.94,781.81,757.75,682.22,675.21,798.55,811.31,875.3,861.59
1970-01-01 10:51:39.999999999,848.66,828.41,779.96,753.62,683.35,674.78,802.84,816.62,875.12,856.76
1970-01-01 10:53:20.000000000,845.55,827.4,778.45,750.76,677.87,670.35,802.54,807.71,874.0,862.97
1970-01-01 10:55:00.000000001,844.53,826.79,773.1,757.74,678.84,672.39,799.36,814.37,871.25,862.04
1970-01-01 10:56:39.999999998,844.71,828.45,782.2,757.23,680.43,671.96,796.35,810.76,876.7,862.05
1970-01-01 10:58:19.999999999,851.24,830.67,778.99,756.08,679.64,669.75,800.68,807.47,874.01,858.22
1970-01-01 11:00:00.000000000,847.47,828.07,777.53,754.48,675.57,668.83,802.77,810.21,870.79,858.64
1970-01-01 11:01:40.000000000,846.86,831.36,778.06,756.08,680.72,670.8,798.86,809.17,871.16,863.85
1970-01-01 11:03:20.000000001,840.73,833.85,778.4,748.7,680.0,669.81,809.27,802.98,871.46,857.7
1970-01-01 11:04:59.999999998,838.59,839.82,781.7,754.8,676.64,669.18,807.68,807.38,874.91,860.28
1970-01-01 11:06:39.999999999,836.73,835.0,781.67,753.92,679.84,671.94,806.24,801.21,872.54,855.09
1970-01-01 11:08:20.000000000,841.33,831.54,778.09,753.54,679.08,668.21,799.78,806.0,874.82,858.4
1970-01-01 11:10:00.000000001,840.28,831.81,777.33,757.24,678.66,665.1,803.34,804.28,871.06,862.83
1970-01-01 11:11:39.999999998,843.21,826.66,779.5,753.11,674.85,666.49,802.33,805.35,870.54,857.68
1970-01-01 11:13:19.999999999,852.3,834.72,787.11,756.72,673.43,669.76,797.78,809.22,866.02,863.46
1970-01-01 11:15:00.000000000,849.62,827.48,779.41,754.75,671.69,665.28,800.87,804.35,868.48,856.38
1970-01-01 11:16:40.000000000,847.89,827.85,778.84,762.61,674.41,671.2,800.02,805.67,860.67,859.46
1970-01-01 11:18:20.000000001,846.54,826.64,783.94,760.44,676.52,661.35,799.98,802.06,868.09,855.78
1970-01-01 11:19:59.999999998,844.48,829.92,779.79,751.36,674.03,668.54,802.93,808.86,874.4,857.87
1970-01-01 11:21:39.999999999,846.37,834.93,781.37,752.19,673.32,667.39,799.87,811.88,865.4,860.03
1970-01-01 11:23:20.000000000,852.23,831.76,778.2,753.94,673.97,661.61,796.33,807.96,873.25,854.72
1970-01-01 11:25:00.000000001,851.04,831.01,777.97,754.79,672.55,668.17,802.58,805.78,871.69,854.11
1970-01-01 11:26:39.999999998,851.81,831.87,782.15,760.99,677.59,661.86,802.85,807.18,872.45,852.93
1970-01-01 11:28:19.999999999,851.68,829.67,775.64,756.99,669.49,662.28,801.14,810.09,873.57,860.8
1970-01-01 11:30:00.000000000,846.94,828.33,779.29,754.4,678.61,665.1,804.06,812.86,867.76,859.37
1970-01-01 11:31:40.000000000,848.5,824.41,779.6,760.13,675.4,664.23,800.35,809.12,868.38,858.68
1970-01-01 11:33:20.000000001,850.7,820.8,775.7,752.27,672.93,666.87,802.46,814.65,869.32,855.77
1970-01-01 11:34:59.999999998,846.43,823.38,778.1,758.85,670.83,656.04,804.46,813.12,867.07,860.35
1970-01-01 11:36:39.999999999,852.62,825.28,774.98,755.07,675.65,667.24,805.09,812.11,867.84,853.56
1970-01-01 11:38:20.000000000,842.8,824.44,776.84,758.78,674.26,656.72,808.02,817.96,866.82,860.36
1970-01-01 11:40:00.000000001,843.21,820.37,775.28,755.24,678.28,654.9,802.72,812.16,866.96,853.94
1970-01-01 11:41:39.999999998,844.03,821.1,771.93,753.38,678.72,661.2,805.48,814.2,867.07,858.54
1970-01-01 11:43:19.999999999,845.11,820.78,777.09,755.51,677.57,662.87,807.75,809.75,866.69,862.89
1970-01-01 11:45:00.000000000,840.8,821.38,773.54,755.88,677.94,654.13,806.91,815.31,867.76,861.08
1970-01-01 11:46:40.000000000,843.69,816.1,773.21,754.37,679.84,660.33,804.76,822.15,873.44,861.29
1970-01-01 11:48:20.000000001,840.38,816.1,777.03,752.92,675.99,660.39,803.14,814.83,865.22,862.35
1970-01-01 11:49:59.999999998,845.43,823.9,777.98,759.95,674.69,659.96,802.91,823.55,866.75,863.75
1970-01-01 11:51:39.999999999,838.76,820.96,780.1,757.56,675.97,658.06,799.93,821.44,864.81,866.38
1970-01-01 11:53:20.000000000,845.82,813.11,774.08,757.27,677.44,659.47,794.72,827.15,869.64,866.12
1970-01-01 11:55:00.000000001,839.3,818.39,776.65,758.04,677.95,655.47,793.11,818.49,869.75,870.15
1970-01-01 11:56:39.999999998,847.16,817.31,778.8,755.11,670.84,655.99,794.93,823.45,874.48,859.48
1970-01-01 11:58:19.999999999,843.34,820.11,774.21,755.94,675.19,661.46,802.5,821.26,874.95,862.34
1970-01-01 12:00:00.000000000,841.73,817.7,775.43,752.88,675.71,657.31,795.68,823.25,874.81,865.44
1970-01-01 12:01:40.000000000,842.61,821.33,777.9,750.6,677.18,659.62,797.26,821.81,868.2,863.16
1970-01-01 12:03:20.000000001,840.09,818.53,777.05,754.39,677.9,654.7,799.59,825.89,865.86,861.3
1970-01-01 12:04:59.999999998,844.53,817.04,776.21,757.52,679.54,658.18,799.92,824.73,863.97,865.1
1970-01-01 12:06:39.999999999,841.39,819.07,774.88,755.23,675.48,659.98,799.05,822.3,872.08,867.8
1970-01-01 12:08:20.000000000,834.91,819.35,771.87,754.84,677.16,651.56,800.01,823.72,865.63,865.17
1970-01-01 12:10:00.000000001,840.47,817.82,773.77,750.08,678.44,654.07,797.6,824.22,868.16,858.92
1970-01-01 12:11:39.999999998,839.97,820.61,775.19,750.2,678.55,654.44,797.16,824.32,862.29,870.11
1970-01-01 12:13:19.999999999,843.72,819.22,781.97,756.77,679.48,657.78,802.29,823.62,863.24,865.94
1970-01-01 12:15:00.000000000,836.41,822.55,776.21,754.02,686.08,660.48,796.62,825.19,866.13,862.8
1970-01-01 12:16:40.000000000,837.82,822.44,774.96,754.3,677.46,657.16,801.56,821.52,863.6,858.18
1970-01-01 12:18:20.000000001,847.53,817.69,772.85,752.06,679.24,652.44,798.34,822.11,863.57,862.07
1970-01-01 12:19:59.999999998,839.69,822.21,778.48,756.88,680.03,660.29,796.7,824.86,865.05,863.4
1970-01-01 12:21:39.999999999,841.6,822.13,768.56,752.65,684.68,655.18,799.68,819.52,865.04,863.46
1970-01-01 12:23:20.000000000,837.68,826.88,778.3,750.37,681.76,659.27,795.32,823.57,863.75,868.79
1970-01-01 12:25:00.000000001,841.34,817.7,775.65,753.21,683.71,652.46,796.11,821.49,870.22,859.84
1970-01-01 12:26:39.999999998,839.2,827.25,776.17,753.74,682.97,651.5,793.65,822.21,865.51,863.43
1970-01-01 12:28:19.999999999,839.99,824.71,770.82,750.79,679.18,653.82,797.88,823.9,867.48,862.49
1970-01-01 12:30:00.000000000,841.1,824.81,772.73,754.31,680.27,652.38,793.58,821.29,865.01,864.75
1970-01-01 12:31:40.000000000,842.48,833.41,777.73,753.5,680.33,657.22,794.22,814.08,869.26,863.05
1970-01-01 12:33:20.000000001,839.78,829.21,768.01,755.14,680.93,652.55,796.96,818.88,852.7,867.63
1970-01-01 12:34:59.999999998,845.6,828.75,773.84,756.61,676.74,658.2,800.38,815.5,863.92,862.47
1970-01-01 12:36:39.999999999,837.22,828.04,772.01,750.17,678.86,660.39,801.88,815.73,864.64,858.12
